0 0.766647422783
0 0.383323711392
0 0.255549140928
0 0.191661855696
0 0.153329484557
0 0.127774570464
0 0.109521060398
0 0.0958309278479
0 0.0851830469759
0 0.0766647422783
0 0.069695220253
0 0.0638872852319
0 0.0589728786756
0 0.0547605301988
0 0.0511098281855
0 0.0479154639239
0 0.0450969072225
0 0.042591523488
0 0.040349864357
0 0.0383323711392
0 0.0365070201325
0 0.0348476101265
0 0.0333324966427
0 0.031943642616
0 0.0306658969113
0 0.0294864393378
0 0.028394348992
0 0.0273802650994
0 0.026436118027
0 0.0255549140928
0 0.0247305620253
0 0.023957731962
0 0.0232317400843
0 0.0225484536113
0 0.0219042120795
0 0.021295761744
0 0.0207202006158
0 0.0201749321785
0 0.0196576262252
0 0.0191661855696
0 0.0186987176289
0 0.0182535100663
0 0.0178290098322
0 0.0174238050633
0 0.0170366093952
0 0.0166662483214
0 0.0163116472933
0 0.015971821308
0 0.0156458657711
0 0.0153329484557
0 0.0150323024075
0 0.0147432196689
0 0.0144650457129
0 0.014197174496
0 0.0139390440506
0 0.0136901325497
0 0.0134499547857
0 0.0132180590135
0 0.012994024115
0 0.0127774570464
0 0.0125679905374
0 0.0123652810126
0 0.0121690067108
0 0.011978865981
0 0.0117945757351
0 0.0116158700422
0 0.0114424988475
0 0.0112742268056
0 0.0111108322142
0 0.0109521060398
0 0.0107978510251
0 0.010647880872
0 0.0105020194902
0 0.0103601003079
0 0.0102219656371
0 0.0100874660893
0 0.00995646003614
0 0.0098288131126
0 0.00970439775675
0 0.00958309278479
0 0.00946478299732
0 0.00934935881443
0 0.00923671593715
0 0.00912675503313
0 0.00901938144451
0 0.00891450491608
0 0.00881203934234
0 0.00871190253163
0 0.00861401598633
0 0.00851830469759
0 0.00842469695366
0 0.00833312416069
0 0.00824352067509
0 0.00815582364663
0 0.0080699728714
0 0.00798591065399
0 0.00790358167818
0 0.00782293288554
0 0.00774391336145
0 0.00766647422783
0 0.00759056854241
0 0.00751615120376
0 0.00744317886197
0 0.00737160983445
0 0.00730140402651
0 0.00723252285644
0 0.00716492918489
0 0.00709858724799
0 0.00703346259434
0 0.0069695220253
0 0.00690673353859
